,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,보증금액,월세금액
268,11260,중화동,2011-01-15,한신1차,450,84.87,22,1997,18000,0
269,11260,중화동,2011-01-19,한신1차,450,59.76,18,1997,16000,0
270,11260,중화동,2011-01-19,강오(A동),307-76,82.28,5,2004,16000,0
271,11260,중화동,2011-01-20,한신1차,450,59.76,17,1997,17500,0
272,11260,중화동,2011-01-20,태능에셈빌,314-1,84.843,8,2005,19000,0
273,11260,중화동,2011-01-21,한영(104),274-77,67.57,4,2003,13000,0
274,11260,중화동,2011-01-22,한신1차,450,59.76,17,1997,15500,0
275,11260,중화동,2011-01-22,한신1차,450,59.76,5,1997,15500,0
276,11260,중화동,2011-01-25,극동,19,84.13,9,1991,16500,0
277,11260,중화동,2011-01-26,한신1차,450,84.03,2,1997,18500,0
278,11260,망우동,2011-02-01,금호어울림(580-1),580-1,59.96,10,2006,16500,0
279,11260,망우동,2011-02-08,한울네세창,579,84.81,1,2005,15000,0
280,11260,망우동,2011-02-09,신원,573,84.12,7,1999,16000,0
281,11260,망우동,2011-02-12,금호어울림(580),580,59.96,8,2006,14000,0
282,11260,망우동,2011-02-13,금호어울림(580),580,59.96,13,2006,16500,0
283,11260,망우동,2011-02-14,금호어울림(580),580,84.94,14,2006,20000,0
284,11260,망우동,2011-02-16,한진해모로,578,59.9,5,2007,15000,0
285,11260,망우동,2011-02-17,신원,573,84.12,5,1999,16000,0
286,11260,망우동,2011-02-17,주영파크뷰,184-16,84.38,3,2004,16500,0
287,11260,망우동,2011-02-19,한진해모로,578,84.93,10,2007,2000,60
288,11260,망우동,2011-02-21,해오름102동,508-11,57.66,10,2005,3000,80
289,11260,망우동,2011-02-22,예성그린캐슬,577,58.9,14,2004,15500,0
290,11260,망우동,2011-02-23,경남,226,59.94,5,1989,10500,0
291,11260,망우동,2011-02-24,한진해모로,578,84.97,12,2007,20000,0
292,11260,망우동,2011-02-24,신원,573,59.62,14,1999,3500,70
293,11260,망우동,2011-02-24,한진해모로,578,84.93,7,2007,17000,0
294,11260,망우동,2011-02-24,산솔트윈,461-12,53.96,10,2009,12200,0
295,11260,망우동,2011-02-25,한진해모로,578,84.93,7,2007,17000,0
296,11260,망우동,2011-02-26,용마프라자,572,59.28,8,1995,14500,0
297,11260,망우동,2011-02-28,대보,236-7,44.01,3,1988,4000,30
298,11260,면목동,2011-02-01,한신,193-1,35.3,9,1987,1000,50
299,11260,면목동,2011-02-05,현대,1502,84.99,16,1994,19000,0
300,11260,면목동,2011-02-07,늘푸른동아,715,59.65,10,2002,16000,0
301,11260,면목동,2011-02-07,마젤란21,1531,78.941,5,2007,8840,40
302,11260,면목동,2011-02-07,한신,193-1,35.3,3,1987,8500,0
303,11260,면목동,2011-02-09,현대,1502,84.09,5,1994,18500,0
304,11260,면목동,2011-02-09,면목동금호어울림아파트,1528,84.0827,8,2005,23000,0
305,11260,면목동,2011-02-09,한신,193-1,45.44,1,1987,9000,0
306,11260,면목동,2011-02-09,용마한신,1077-1,35.44,13,1990,4000,40
307,11260,면목동,2011-02-09,현대,1502,72.63,6,1994,18000,0
308,11260,면목동,2011-02-09,한신,193-1,45.44,8,1987,10000,0
309,11260,면목동,2011-02-10,용마한신,1077-1,82.39,3,1990,18000,0
310,11260,면목동,2011-02-10,면목삼익,1516,111.94,14,1997,20000,0
311,11260,면목동,2011-02-11,늘푸른동아,715,47.81,12,2002,12000,0
312,11260,면목동,2011-02-11,한신,193-1,45.44,9,1987,1000,65
313,11260,면목동,2011-02-11,한신,193-1,35.3,4,1987,1000,50
314,11260,면목동,2011-02-11,마젤란21,1531,84.741,7,2007,22500,0
315,11260,면목동,2011-02-12,두산4,1522,60,6,2000,14500,0
316,11260,면목동,2011-02-12,두산2,1510,84.77,2,1995,20000,0
317,11260,면목동,2011-02-12,용마한신,1077-1,35.44,13,1990,10000,0
318,11260,면목동,2011-02-12,용마,354-12,76.08,2,2006,14000,0
319,11260,면목동,2011-02-12,면목삼익,1516,59.5,4,1997,14000,0
320,11260,면목동,2011-02-12,동일스카이씨티(37차),1286-1,84.85,2,2007,17500,0
321,11260,면목동,2011-02-12,용마금호타운,494,84.9,7,1992,18000,0
322,11260,면목동,2011-02-13,면목삼호101,1513,83.08,8,2000,17500,0
323,11260,면목동,2011-02-14,한신,193-1,84.92,6,1987,15500,0
324,11260,면목동,2011-02-14,면목동금호어울림아파트,1528,84.0827,3,2005,22000,0
325,11260,면목동,2011-02-14,두산1,1500,59.76,15,1993,16000,0
326,11260,면목동,2011-02-15,늘푸른동아,715,59.65,12,2002,17200,0
327,11260,면목동,2011-02-15,한신,193-1,44.5,9,1987,10000,0
328,11260,면목동,2011-02-15,늘푸른동아,715,59.65,7,2002,17000,0
329,11260,면목동,2011-02-16,현대,1502,72.63,9,1994,19000,0
330,11260,면목동,2011-02-16,두산1,1500,84.87,7,1993,4000,90
331,11260,면목동,2011-02-16,두산4,1522,59.97,5,2000,16000,0
332,11260,면목동,2011-02-16,형진,1512,59.94,5,1996,11000,0
333,11260,면목동,2011-02-17,용마한신,1077-1,44.35,8,1990,12000,0
334,11260,면목동,2011-02-17,용마금호타운,494,84.9,13,1992,19000,0
335,11260,면목동,2011-02-17,경남아너스빌,1529,84.961,8,2006,5000,120
336,11260,면목동,2011-02-18,면목동금호어울림아파트,1528,84.0827,3,2005,23000,0
337,11260,면목동,2011-02-18,한신,193-1,45.44,11,1987,9000,0
338,11260,면목동,2011-02-18,용마금호타운,494,84.9,8,1992,18000,0
339,11260,면목동,2011-02-18,용마동아,1499,84.88,5,1993,18000,0
340,11260,면목동,2011-02-18,현대,1502,84.81,14,1994,18500,0
